X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40
-1.8111043971162613,2.80758359633153,1.928884481192155,-0.9256478716762179,-0.29956568271287404,1.0621190368678854,0.9403697643618097,-0.7768997957168712,1.3155808657340062,-0.9440622203163604,-2.9533349552711567,-0.7214185434267556,0.3330156123232627,-1.2808458502659201,-0.7303968827854919,0.3588530091914948,-0.6932501570171885,0.0014555188529724265,-0.5681046708552301,0.4423760232571306,-0.6352228915706171,1.9541916050157546,0.2496814289358301,-1.0688646012343177,0.13588712945498901,0.2853824236107371,0.06504575018817929,0.3889053523159024,-1.8135656491556686,-2.085685568410572,0.5804940707509878,0.39449045575181585,-0.19517217696684497,0.3384717291401526,-0.23001738380680573,-0.7590855702388813,-0.8684747352486043,-0.6738724301778395,0.5880441650429886,1.0089638051706102
0.09873918420100548,-1.4532815269345465,0.5858194856124099,-0.070425650320499,1.1595872980251485,1.734349585607581,0.9203957669619791,0.2888580722247238,0.11262175078745201,-0.30659507103682965,-1.9767001236770314,-0.1564371637392871,-0.331260912778619,0.4821547699641826,0.9613486415158266,-0.4877635054985992,-0.17402342159161405,0.2435117734400449,2.1010610874123103,-0.46293846110427234,0.9786289069909224,0.5038502314436821,1.0221615748208321,2.5007247902070526,0.9957393821791487,-0.01810784020611932,-1.7220930897435045,0.7676939146341202,1.7441494917708114,0.9570593924516694,0.6313348426570655,-1.6153146572126365,2.318712386726067,0.6610310002317996,-0.5175472551061773,1.1917350608385338,1.6585992881630183,0.4521919167997022,0.9372156395503808,0.5018468502832643
0.4424074263056937,-1.8477244768767378,0.13209324376709136,-0.4174058108339008,0.31989542751288513,-0.3191040331624269,1.0351777007854455,-0.30686398393561326,-0.07282590810162515,-1.505387927322788,-1.2554527034423504,0.39977931657334437,1.3524350886350678,-1.5785617567770833,1.1527284782567693,0.23645472083559962,-0.8047442111832108,0.2709529605472565,1.147208777706272,-0.42719212418868896,-2.7381854089610664,2.463688205921251,0.2671460753216322,-0.4293276592383731,-1.4729864705868687,0.2785950720608204,0.8549707606700059,0.8698392880066236,0.8711985126716265,-1.649402541873743,-0.16409350777883133,-1.7173813145752281,0.11352626637923348,-0.3225169116905375,0.34329656791719865,-0.3973135728921106,2.082387849727332,0.5576842302808076,0.9242070133630207,-0.32841472652308323
-0.4594099305723024,1.1867726038192778,-2.276457930569175,0.23704477470712157,1.0050782101957072,1.3700086200123776,-0.8309267846709545,0.9834598448489327,-1.9774023498078344,0.4214038500372599,-0.9079759304693618,-0.278706682545934,0.9762338531701162,0.00675295861328493,0.007718002085464094,-0.7703786349940377,-0.608993152306886,-0.5616633291965041,-1.392282592011261,-0.7522901803138209,-0.6900863127140004,-1.6182389766318976,-1.4199661865354154,-0.14456828489230808,0.28572392218689724,-1.466389484227248,0.14818430676863262,0.9950966901411941,0.97987167623367,2.0253851136707315,0.6266115991516246,0.3921518974744817,0.8010681830264303,0.4442515538329539,0.20761973806767686,0.29084978905856923,1.104130297956655,2.3258567191395016,1.359079071498293,-0.46303311356489474
-0.3193960197922135,-0.345475699805449,0.8069906138645987,1.9582775904532463,-0.3258608790016972,-0.0035081312801479186,0.20953356382395327,0.5451744403281504,-0.6659700518307815,0.3651859084012885,-1.6448464688289173,0.5903544060550104,-1.2391871085983188,0.5250877780576718,0.48820237665589306,-0.5034079025996827,-1.447137411427764,-1.2590699277469113,-1.0270904999825103,-1.2750925146544208,-1.17652819473343,-0.20089197005139078,-1.7373364741607484,0.35036896259904005,-0.12279274584552671,0.2942107297824466,1.5638581972618506,-1.7320150266810184,-1.5364883898802795,0.15012459830865693,-0.9010511090676322,-0.46555515926743685,-0.42947849741285454,0.6339285631113852,-1.4270988818840689,-1.394573045763562,-1.0617898099837155,-0.4647954785558414,-0.19138649662543714,-0.2889280224820024
-0.5769742729189417,1.070283865164045,-0.9104452838409638,1.1076562860122505,0.3236178470465157,1.5345906942405392,0.4843977763092622,-0.491297642936078,0.814670376660835,-0.09460493334693616,-0.8079957173387637,0.0005580923664249734,0.8425588570989866,0.37006280894328825,-0.21303312863730522,-0.764974023742086,-0.18516630153205002,0.0956888400738438,-0.6761749113709742,1.1531963266348741,0.1407165649939328,0.36099376754286194,0.03171107056315279,0.2441115420841865,-0.9146414364016999,-0.5963492054020741,2.3822694623603167,-0.14506347180876916,-0.011654906676577124,1.1734365564743483,-1.0337771642039277,1.1122464717707756,-0.13124231801414826,0.0945511154970049,0.22290565268792914,1.3508271449138072,1.062212736026884,-0.3907928870888768,0.031132196325329053,0.8607234070224431
-0.7198418205713957,-0.18478223328895235,-1.2606856783331706,-0.7632111423216317,-0.635012468878165,0.4583785036344596,-0.6095756679352483,0.8977707811050489,-1.0749279322459204,1.8149890202830612,-0.6746697252068635,-0.5379552570018483,1.2897376849715079,-0.5882377251438179,1.7898435466014626,0.13094074299586073,0.9722018686950075,0.9975715585429774,0.577192310253835,0.326397759427388,-0.42716390067957005,0.2413397814834475,0.7679806602421456,-0.8442202473979907,-0.5886694274948117,-0.3750664519643269,0.5645000249639913,-1.077003924542053,0.03683377532834497,-0.5844442259681828,0.6656049810548812,-0.049318375232053284,0.0990842094510172,0.24003060637634557,0.6379698224497652,-0.20799112742111167,2.031102034663982,-0.4754351057872255,0.32771728065973643,-1.0377790513856642
0.9026954910438553,-0.0633532335969572,-0.5949250440437198,-0.21569127287845852,0.9931874135842053,-0.23193088823153113,-1.3693998008809378,0.5810380904080878,1.4061042092665559,0.5113799697179611,0.40559129945759587,1.3877697954699344,0.1261680396586773,-1.1679014677116815,-1.0244271967569605,-1.638261471357713,-0.9350321112250143,0.5383166265556043,1.0461889619326294,0.2381297822854103,-0.24174521461390297,-1.4638309312474198,0.503105722422556,-1.9305923756082715,-1.0039342429657576,-0.49675760570247623,-1.1659663859497083,-0.9713951192209337,0.1768545574549759,-0.3027341066241319,-0.2274338929332819,-0.06489603443412262,0.00026357401465749,0.42368417853006035,-1.3552827397697569,-0.6302473433993219,-0.9881386803339567,-0.2866402080912143,-2.2998710674075573,0.9800570180853493
-0.8856645300173964,-0.06251696715814037,0.9786169806788525,2.0621249353054227,-0.5497139370635965,-1.7212707228484845,-1.6111004537861762,-1.7647081227620698,-0.13056291518042812,-0.5032669862556971,0.6416336815144998,-0.06460247979085917,-1.3503906543676838,-1.5638323511443895,0.18981000420503344,0.4728064441736484,-0.28433845975639394,-0.20819056466905045,-0.09425278160007469,0.7393587120272498,2.514325544052282,-1.7212978715831329,-0.5936644040527282,0.26786778272413314,-1.2177535136165738,-0.6000623405811056,-0.14407833249253216,-0.7009814435635137,-2.799446516458332,0.982987230732949,-1.2166477662566206,-2.010499748444625,-0.05770057844239646,-0.4370266672717377,-0.3872337357950451,-0.6771650383567274,-0.4445868404997526,-0.6049804127767886,-0.07235213214370213,1.7130751408433518
1.1910456366668092,0.47117983830967247,1.374858271660445,1.7163216923345543,0.3520675814607006,-1.0571615348510155,0.22712337851772976,-0.44773730238137704,1.0726884456507935,-0.6792746109414541,-0.5866388702902965,-0.7490719545689971,2.3394848856202466,0.22921832617581409,0.8712170530727927,0.09330121557734328,-0.022560164820408745,0.04254540319892353,-1.2020350401454332,-0.6207361363372447,-1.6684518506676818,-0.7027666295102146,0.22960151911488416,1.5083047709484327,1.8512833795768457,-0.3927236232236652,-0.9457678297482071,-0.35718311398295366,0.9322628656758856,0.17904612502768522,-0.29115598791360814,-1.5996258279953504,-1.314540279881037,0.3952166433177165,-0.5658719268451589,1.9206721974336547,-0.2115964722322607,0.308952141945293,-0.2990482640674882,-1.8093538084099041
